# video = bench_92.5x4_1_20260803.mov
# tracker = markers
# commit = db0eaf5
# generated = 2026-08-07T12:28Z
# n_frames = 916
# lift = bench
# camera_side = right
# fps = 30
# m_per_px = 0.00213611279466
# travel_m = 0.278009873665
# plate_radius_px = 115
# seed_frame = 360
# perspective_shift_cm = 0.377049506493
# n_rim = 3
# sticker_radius_m = 0.19305
t,x,height,score,n_markers,residual_px,m_per_px_t,circumradius_px,axis_ratio,angle
0,-0.0606538721062,0.249969584225,0.858501980842,3,0.305132582636,0.00214046605397,90.1906384555,nan,0.424268729724
0.0333333333333,-0.0609551713218,0.249846726786,0.848126781412,3,0.329450295967,0.00214167306069,90.1398087052,nan,0.42166657569
0.0666666666667,-0.061064456385,0.249862026351,0.842696754565,3,0.342296214892,0.0021401178826,90.2053113848,nan,0.418393219697
0.1,-0.0608429802912,0.249863341119,0.860737330505,3,0.299931792013,0.00214071394117,90.1801946947,nan,0.417204234313
0.133333333333,-0.0611183224333,0.249858586565,0.844365061266,3,0.338340681716,0.00214193902552,90.1286160342,nan,0.418669946477
0.166666666667,-0.060866767328,0.249877585972,0.8467634647,3,0.332667771574,0.00214040304289,90.1932935676,nan,0.418797739536
0.2,-0.0608447514552,0.249901286822,0.847174895582,3,0.33169623471,0.00214045095439,90.1912746955,nan,0.419559823617
0.233333333333,-0.0607447836064,0.249969004532,0.826555073904,3,0.380977457698,0.00214026368773,90.1991661621,nan,0.421434870906
0.266666666667,-0.0607396866398,0.249995643283,0.866584126815,3,0.286392172934,0.00214034588182,90.1957023113,nan,0.423381796982
0.3,-0.0605955520064,0.249924152805,0.825315674715,3,0.383978659631,0.00213999724591,90.2103964709,nan,0.426989849344
0.333333333333,-0.0605709800116,0.250007273703,0.866008309784,3,0.287721549745,0.00214116450438,90.1612181621,nan,0.431233151142
0.366666666667,-0.0605329421633,0.249747524098,0.797819794106,3,0.451745057914,0.00213999018786,90.2106939998,nan,0.434586260395
0.4,-0.0603112051282,0.250159359469,0.84925287376,3,0.326796576134,0.00214328184783,90.0721480917,nan,0.440113872314
0.433333333333,-0.0602687878923,0.249938862551,0.846171692072,3,0.334065988511,0.0021420674941,90.1232106515,nan,0.444746318106
0.466666666667,-0.0597489780219,0.249748554652,0.834185958741,3,0.362597858734,0.00213971953188,90.2221048713,nan,0.449797377805
0.5,-0.0599759732011,0.250070170669,0.844956634759,3,0.336939945508,0.0021410655228,90.16538632,nan,0.45570142963
0.533333333333,-0.0597312682541,0.249919097963,0.808630508351,3,0.424826385288,0.00214112805252,90.162753121,nan,0.46043915124
0.566666666667,-0.0595086253687,0.250137585342,0.855577798353,3,0.31195650148,0.00214058691967,90.1855459482,nan,0.466493092294
0.6,-0.0593243452599,0.25013439329,0.85681862306,3,0.309058048974,0.0021428268976,90.0912715891,nan,0.469727143459
0.633333333333,-0.0591687009652,0.249927892567,0.868801220189,3,0.281281850701,0.00214087900741,90.1732416135,nan,0.474118374917
0.666666666667,-0.0591641184897,0.250019095236,0.84749162635,3,0.330948640379,0.00214156627675,90.1443033053,nan,0.478887849994
0.7,-0.058711068905,0.250138711637,0.840285700989,3,0.348026649495,0.0021395248669,90.2303137425,nan,0.480449259485
0.733333333333,-0.0589912072492,0.25009175309,0.837199074557,3,0.355386787628,0.00214136000737,90.1529865765,nan,0.484091408264
0.766666666667,-0.0586753891557,0.250049439224,0.841308042392,3,0.34559480998,0.00214114247962,90.1621456012,nan,0.48632968139
0.8,-0.0586681940015,0.250003644811,0.841017644612,3,0.346285277431,0.00214166550862,90.1401265618,nan,0.487408547989
0.833333333333,-0.0590468410964,0.250028565737,0.832158214263,3,0.367465389732,0.00214129259371,90.1558248356,nan,0.488563780164
0.866666666667,-0.0590461594422,0.250030079513,0.832811941975,3,0.365894844475,0.00214132379542,90.1545111546,nan,0.488571069212
0.9,-0.0587709525602,0.250018746587,0.81384367139,3,0.411973962626,0.00214158629623,90.1434606393,nan,0.487784898499
0.933333333333,-0.0585901984293,0.250031816373,0.8247409595,3,0.385371860875,0.00214065030356,90.1828755864,nan,0.485678613794
0.966666666667,-0.0588815588366,0.249913845298,0.811370871285,3,0.418060056366,0.00214196767788,90.1274104151,nan,0.484610919087
1,-0.0586311901705,0.24987448805,0.865903610146,3,0.287963362592,0.00213821789879,90.2854662796,nan,0.48119489787
1.03333333333,-0.0588330561926,0.249850518728,0.880528348378,3,0.254466311583,0.00214146530035,90.148553875,nan,0.478822972535
1.06666666667,-0.0593458653128,0.250060036368,0.857053832044,3,0.308509095673,0.00214335576757,90.0690416968,nan,0.474492995277
1.1,-0.0591942858985,0.249823651709,0.868491851137,3,0.281994152063,0.00214159092443,90.1432658298,nan,0.470423099413
1.13333333333,-0.0593397695995,0.249949071807,0.818874947732,3,0.399647791519,0.00214143430837,90.1498585531,nan,0.466039850575
1.16666666667,-0.0594861539121,0.249903573041,0.790929704578,3,0.469092368437,0.00214096035732,90.1698153072,nan,0.460945007966
1.2,-0.0594639990805,0.249953091527,0.815755322946,3,0.407281636626,0.00214050208614,90.1891202304,nan,0.456892301916
1.23333333333,-0.0595793647548,0.249784821481,0.855303095561,3,0.312598750266,0.00213903958857,90.2507840582,nan,0.451793896876
1.26666666667,-0.0599259328591,0.249700338947,0.808019931514,3,0.426337106099,0.00213935395517,90.2375221889,nan,0.447942053093
1.3,-0.0601845924813,0.249905756864,0.857334625176,3,0.307853950958,0.00214268767065,90.0971255142,nan,0.444121628908
1.33333333333,-0.0599983049576,0.249738274926,0.859240194898,3,0.3034135491,0.00214212535652,90.1207762711,nan,0.439679463483
1.36666666667,-0.0602714355944,0.249775335533,0.857856874638,3,0.306636012369,0.00214279787633,90.0924917522,nan,0.43494026147
1.4,-0.060345765433,0.249854785478,0.836454009251,3,0.357167480083,0.00214198276233,90.1267757123,nan,0.43310680931
1.43333333333,-0.0604297407167,0.249762659485,0.811371516967,3,0.418058464782,0.00214016039202,90.2035196611,nan,0.430664255753
1.46666666667,-0.0602500493706,0.249634286544,0.812999712256,3,0.414049046727,0.00213947907968,90.2322447712,nan,0.427936531345
1.5,-0.0605529418022,0.2497838849,0.85423908953,3,0.31508832011,0.00214160746037,90.142569809,nan,0.42572265396
1.53333333333,-0.0604751411507,0.24989726251,0.859152943109,3,0.30361664998,0.00213964124018,90.2254061918,nan,0.424833081121
1.56666666667,-0.0605895180948,0.249971418051,0.850582856453,3,0.323666902034,0.00213998096977,90.2110825878,nan,0.425061011621
1.6,-0.0605028183544,0.249907810575,0.856796256346,3,0.309110258404,0.00213899423921,90.252697488,nan,0.424959900219
1.63333333333,-0.0604332836697,0.24997543991,0.890732308246,3,0.231422672662,0.00214001133968,90.2098023597,nan,0.426134317289
1.66666666667,-0.0604505360564,0.249876323471,0.869586594243,3,0.279474718595,0.00214041367973,90.1928453498,nan,0.42798615975
1.7,-0.0604556270238,0.249757591835,0.833712616857,3,0.363733040221,0.00213914374019,90.2463898861,nan,0.429203170014
1.73333333333,-0.0604670352929,0.249726117461,0.829524685352,3,0.373804820959,0.00213944218328,90.2338008987,nan,0.431557263357
1.76666666667,-0.0603496189031,0.249815675091,0.867368846271,3,0.284581928891,0.0021406384322,90.1833757145,nan,0.434049400566
1.8,-0.0604352611557,0.250033570498,0.872680790098,3,0.272370874177,0.00214332070385,90.0705151841,nan,0.43817164348
1.83333333333,-0.0605371039551,0.250042171004,0.886536618444,3,0.240865695119,0.00214342671142,90.0660605615,nan,0.441584400877
1.86666666667,-0.0602197873303,0.249910260549,0.850735424423,3,0.323308196738,0.00214181121082,90.1339945486,nan,0.444487671529
1.9,-0.0600220349744,0.249702068024,0.817058983949,3,0.404087981905,0.00214021998612,90.2010079582,nan,0.447683994672
