# video = squat_130x5.mov
# tracker = plate
# commit = db0eaf5
# generated = 2026-08-07T12:28Z
# n_frames = 1462
# lift = squat
# camera_side = right
# fps = 29.97002997
# m_per_px = 0.0028125
# travel_m = 0.731065371
# plate_radius_px = 80
# seed_frame = 829
t,x,height,score
3.1031,0.226231,0.00124964,0.395848
3.13647,0.226401,0.00126956,0.395609
3.16983,0.226457,0.00127571,0.395192
3.2032,0.226401,0.00127001,0.394962
3.23657,0.226328,0.00127607,0.394901
3.26993,0.226169,0.00131715,0.395115
3.3033,0.226163,0.00130212,0.394835
3.33667,0.226049,0.00126701,0.394099
3.37003,0.226015,0.00127276,0.393802
3.4034,0.225969,0.00127058,0.393805
3.43677,0.225946,0.00126329,0.393827
3.47013,0.225941,0.00124062,0.393819
3.5035,0.225936,0.00127829,0.394006
3.53687,0.225892,0.00130602,0.394098
3.57023,0.22585,0.0013433,0.394435
3.6036,0.225794,0.00135217,0.394523
3.63697,0.225734,0.00134898,0.394474
3.67033,0.225754,0.00136096,0.394383
3.7037,0.225743,0.00133754,0.394221
3.73707,0.2258,0.00134289,0.394283
3.77043,0.225811,0.00134231,0.394358
3.8038,0.225745,0.00135026,0.394531
3.83717,0.225803,0.00133778,0.394612
3.87053,0.225891,0.00133824,0.39462
3.9039,0.225865,0.00131608,0.3947
3.93727,0.225854,0.00131439,0.394899
3.97063,0.225889,0.00133303,0.395035
4.004,0.225854,0.00131727,0.395056
4.03737,0.225741,0.00133418,0.395226
4.07073,0.225728,0.0013322,0.395362
4.1041,0.225749,0.00132634,0.395373
4.13747,0.225787,0.0013261,0.395414
4.17083,0.225713,0.0013436,0.395796
4.2042,0.225746,0.00132487,0.395873
4.23757,0.225748,0.00133196,0.395457
4.27093,0.225775,0.00134381,0.394987
4.3043,0.225818,0.00134791,0.39504
4.33767,0.22583,0.00133003,0.394717
4.37103,0.225794,0.00132934,0.394629
4.4044,0.225815,0.00132195,0.394204
4.43777,0.225743,0.00130467,0.393759
4.47113,0.225705,0.00129012,0.393567
4.5045,0.225737,0.00129256,0.393329
4.53787,0.225715,0.00127928,0.393082
4.57123,0.225656,0.00131472,0.392966
4.6046,0.225668,0.00131146,0.392989
4.63797,0.225657,0.0013151,0.392909
4.67133,0.225682,0.00131545,0.393172
4.7047,0.225635,0.0012989,0.39339
4.73807,0.225674,0.00131106,0.39363
4.77143,0.225665,0.00132236,0.393841
4.8048,0.225679,0.00131081,0.393456
4.83817,0.225794,0.00119737,0.393222
4.87153,0.225866,0.00113077,0.393613
4.9049,0.225809,0.00120355,0.393287
4.93827,0.225711,0.00130183,0.393561
4.97163,0.225683,0.00134922,0.393818
5.005,0.225597,0.00136855,0.393621
5.03837,0.22566,0.00136343,0.393689
5.07173,0.225678,0.00138172,0.393736
5.1051,0.225735,0.00142907,0.393764
5.13847,0.22571,0.00147195,0.394354
5.17183,0.225714,0.00149368,0.394843
5.2052,0.225727,0.00152024,0.39472
5.23857,0.225729,0.00152676,0.3951
5.27193,0.225677,0.00157224,0.395606
5.3053,0.225624,0.00158873,0.396082
5.33867,0.225554,0.00159814,0.396557
5.37203,0.22552,0.00159402,0.397081
5.4054,0.225499,0.00162143,0.397757
5.43877,0.225592,0.00161893,0.397993
5.47213,0.225644,0.0016203,0.398094
5.5055,0.225616,0.00162435,0.397812
5.53887,0.225643,0.0016494,0.39824
5.57223,0.225574,0.00167328,0.398276
5.6056,0.225639,0.00167837,0.398895
5.63897,0.225793,0.0017648,0.398739
5.67233,0.225985,0.00174985,0.398186
5.7057,0.226052,0.00166955,0.397572
5.73907,0.226043,0.00161751,0.396922
5.77243,0.226036,0.0016188,0.396074
5.8058,0.226187,0.00157387,0.395915
5.83917,0.226171,0.00152587,0.395241
5.87253,0.226141,0.00148351,0.394705
5.9059,0.226174,0.00147802,0.394601
5.93927,0.226166,0.00146566,0.394607
5.97263,0.226148,0.00149439,0.394943
6.006,0.226197,0.00149635,0.395419
6.03937,0.226151,0.00150997,0.395751
6.07273,0.22622,0.00152015,0.396186
6.1061,0.226238,0.00151419,0.396646
6.13947,0.226232,0.00151481,0.396615
6.17283,0.226165,0.0015112,0.397441
6.2062,0.225962,0.00145696,0.398186
6.23957,0.225806,0.00143527,0.399148
6.27293,0.226105,0.0014692,0.398738
6.3063,0.226422,0.00145813,0.397649
6.33967,0.226571,0.00138641,0.396282
6.37303,0.226729,0.00141303,0.395235
6.4064,0.226604,0.00144258,0.395894
6.43977,0.226429,0.00154246,0.397278
6.47313,0.226345,0.00156828,0.398666
6.5065,0.226362,0.00159034,0.399451
6.53987,0.226433,0.00155258,0.400023
6.57323,0.226453,0.00154086,0.401492
6.6066,0.226421,0.00154604,0.401019
6.63997,0.226419,0.00154172,0.402199
6.67333,0.22629,0.00153661,0.403575
6.7067,0.226207,0.00149289,0.405369
6.74007,0.226085,0.00142166,0.406944
6.77343,0.225939,0.00137348,0.40873
6.8068,0.225722,0.00130228,0.408639
6.84017,0.225507,0.00121111,0.408438
6.87353,0.22544,0.00111204,0.407587
6.9069,0.225685,0.00107835,0.408469
6.94027,0.225719,0.000994975,0.410289
6.97363,0.225576,0.000978539,0.410249
7.007,0.22528,0.00103235,0.41052
7.04037,0.225179,0.00107696,0.410432
7.07373,0.22544,0.00113082,0.411552
7.1071,0.225587,0.00121443,0.414554
7.14047,0.225401,0.00127257,0.416126
7.17383,0.225448,0.0012784,0.416767
7.2072,0.225374,0.00127838,0.417061
7.24057,0.225353,0.00125493,0.417582
7.27393,0.225441,0.0012525,0.417643
7.3073,0.225391,0.00122776,0.418056
7.34067,0.225428,0.00122292,0.417654
7.37403,0.225464,0.0011973,0.418074
7.4074,0.225543,0.00117914,0.417419
7.44077,0.225572,0.00117562,0.417165
7.47413,0.225547,0.00113668,0.415734
7.5075,0.225504,0.00112101,0.415467
7.54087,0.225625,0.00115193,0.416028
7.57423,0.225598,0.00115509,0.415982
7.6076,0.22569,0.00119076,0.415256
7.64097,0.225763,0.00117435,0.415446
7.67433,0.225841,0.0011579,0.414886
7.7077,0.226091,0.00110731,0.415856
7.74107,0.226,0.00108607,0.41696
7.77443,0.225856,0.0011179,0.418062
7.8078,0.225615,0.00112865,0.418256
7.84117,0.225303,0.00114849,0.418659
7.87453,0.225249,0.0011333,0.417577
7.9079,0.225378,0.00116235,0.417956
7.94127,0.225451,0.00119372,0.418945
7.97463,0.225474,0.00123151,0.420302
8.008,0.225549,0.00129648,0.420775
8.04137,0.22568,0.00136151,0.42059
8.07473,0.225728,0.00139026,0.421001
8.1081,0.225853,0.00139693,0.420838
8.14147,0.225934,0.00141069,0.42186
8.17483,0.226145,0.00144523,0.421126
8.2082,0.226268,0.00149066,0.42002
8.24157,0.226345,0.00151216,0.418867
8.27493,0.226551,0.00156374,0.417572
8.3083,0.226852,0.00157064,0.415442
8.34167,0.22726,0.00164071,0.413171
8.37503,0.227667,0.00169523,0.41068
8.4084,0.228209,0.00171281,0.409801
8.44177,0.228922,0.00170494,0.409118
8.47513,0.22905,0.001674,0.40895
8.5085,0.229511,0.00157694,0.40912
8.54187,0.229581,0.00156615,0.408164
8.57523,0.229431,0.00165504,0.407087
8.6086,0.229436,0.00166562,0.406498
8.64197,0.2293,0.00163661,0.405688
8.67533,0.229255,0.00161875,0.405307
