# video = squat_135x5.mov
# tracker = plate
# commit = db0eaf5
# generated = 2026-08-07T12:28Z
# n_frames = 1728
# lift = squat
# camera_side = right
# fps = 30
# m_per_px = 0.002556818182
# travel_m = 0.5095025252
# plate_radius_px = 88
# seed_frame = 972
t,x,height,score
9.66667,0.211295,0.0156134,0.405766
9.7,0.211332,0.0155534,0.404833
9.73333,0.211285,0.0155527,0.404502
9.76667,0.211276,0.0155324,0.404127
9.8,0.211321,0.0155381,0.403958
9.83333,0.211331,0.0155346,0.404323
9.86667,0.211298,0.0155352,0.404848
9.9,0.21127,0.0155201,0.405203
9.93333,0.211352,0.0154876,0.405316
9.96667,0.21143,0.0154887,0.405265
10,0.211423,0.0154768,0.405355
10.0333,0.211492,0.0154314,0.405304
10.0667,0.211527,0.0153995,0.405305
10.1,0.211507,0.0153869,0.405015
10.1333,0.211558,0.0153802,0.405124
10.1667,0.211478,0.0153583,0.404834
10.2,0.211452,0.0153793,0.404931
10.2333,0.211443,0.0154054,0.405435
10.2667,0.211419,0.0154305,0.405671
10.3,0.211379,0.0154285,0.406062
10.3333,0.21132,0.0154438,0.406112
10.3667,0.211248,0.0154191,0.405916
10.4,0.21119,0.0154092,0.406397
10.4333,0.211145,0.0153883,0.406693
10.4667,0.211151,0.0154108,0.406784
10.5,0.211032,0.0154092,0.407212
10.5333,0.210926,0.0153806,0.406957
10.5667,0.210849,0.0153858,0.40698
10.6,0.210786,0.0153424,0.407157
10.6333,0.210632,0.0153501,0.406902
10.6667,0.21058,0.0153678,0.406699
10.7,0.210507,0.015417,0.40641
10.7333,0.210439,0.0154166,0.406119
10.7667,0.210371,0.0154278,0.40544
10.8,0.210279,0.0154281,0.40505
10.8333,0.210169,0.0154343,0.404989
10.8667,0.210051,0.0154247,0.404647
10.9,0.209958,0.0154623,0.403977
10.9333,0.209825,0.01557,0.403836
10.9667,0.209717,0.0155593,0.403953
11,0.209494,0.015562,0.404252
11.0333,0.209447,0.0155576,0.403901
11.0667,0.209404,0.0155474,0.403922
11.1,0.209372,0.0155666,0.403734
11.1333,0.209262,0.0155612,0.40402
11.1667,0.209213,0.0155568,0.403793
11.2,0.209187,0.0155672,0.403609
11.2333,0.209229,0.0155917,0.403702
11.2667,0.209191,0.0155827,0.403718
11.3,0.209178,0.0156112,0.403258
11.3333,0.209118,0.015586,0.403502
11.3667,0.209109,0.0155996,0.40335
11.4,0.209155,0.0156008,0.403262
11.4333,0.209107,0.0156156,0.402978
11.4667,0.209228,0.0155942,0.403061
11.5,0.209314,0.0156137,0.402832
11.5333,0.209396,0.0156245,0.403032
11.5667,0.209493,0.0156139,0.403049
11.6,0.209623,0.015635,0.402702
11.6333,0.209797,0.0156388,0.40274
11.6667,0.209894,0.0155539,0.402488
11.7,0.210041,0.0155674,0.402814
11.7333,0.210168,0.0155892,0.402819
11.7667,0.210271,0.0156032,0.402425
11.8,0.210337,0.0156078,0.402891
11.8333,0.210463,0.0156274,0.40239
11.8667,0.210518,0.0155873,0.402319
11.9,0.210567,0.0155979,0.402063
11.9333,0.210651,0.0155615,0.401834
11.9667,0.210756,0.015542,0.402488
12,0.210888,0.0155371,0.40309
12.0333,0.210925,0.015535,0.404054
12.0667,0.210924,0.0155534,0.404678
12.1,0.210833,0.0155975,0.405694
12.1333,0.210845,0.0156371,0.406143
12.1667,0.210785,0.0157035,0.406477
12.2,0.210709,0.0157189,0.406777
12.2333,0.210682,0.0157181,0.406691
12.2667,0.210684,0.0157286,0.406333
12.3,0.210605,0.0157092,0.405974
12.3333,0.210568,0.0157198,0.405806
12.3667,0.210619,0.015714,0.406526
12.4,0.210606,0.0157205,0.406776
12.4333,0.210549,0.0157482,0.406856
12.4667,0.210529,0.0157492,0.406707
12.5,0.210555,0.0157482,0.406492
12.5333,0.210509,0.0157347,0.406619
12.5667,0.210508,0.0157262,0.405698
12.6,0.21053,0.0157012,0.406203
12.6333,0.210506,0.0156883,0.406377
12.6667,0.210544,0.0156981,0.406357
12.7,0.21058,0.0157011,0.406024
12.7333,0.210481,0.015676,0.406319
12.7667,0.210522,0.0156909,0.406357
12.8,0.210488,0.015677,0.406528
12.8333,0.210489,0.0156927,0.406345
12.8667,0.210463,0.0157,0.406841
12.9,0.210438,0.015705,0.406684
12.9333,0.210404,0.0157059,0.406813
12.9667,0.21048,0.0156994,0.406786
13,0.210448,0.0157001,0.406779
13.0333,0.210429,0.0157219,0.407019
13.0667,0.210432,0.0157036,0.407179
13.1,0.210408,0.0157069,0.40729
13.1333,0.210377,0.0157137,0.407443
13.1667,0.210342,0.0157386,0.407677
13.2,0.210345,0.0157556,0.407797
13.2333,0.210358,0.0157797,0.40759
13.2667,0.210401,0.0157599,0.40796
13.3,0.210395,0.0157395,0.408116
13.3333,0.210381,0.0157249,0.408498
13.3667,0.210392,0.0157201,0.408451
13.4,0.210429,0.0157126,0.408579
13.4333,0.210477,0.015723,0.408906
13.4667,0.210468,0.0157167,0.409236
13.5,0.210495,0.0157289,0.409337
13.5333,0.210535,0.0156901,0.410037
13.5667,0.210562,0.0156894,0.409803
13.6,0.210501,0.0156922,0.409985
13.6333,0.210343,0.0156327,0.41009
13.6667,0.210233,0.0156381,0.410283
13.7,0.210168,0.0156388,0.41081
13.7333,0.210077,0.015634,0.410928
13.7667,0.209959,0.015634,0.410719
13.8,0.209679,0.0157157,0.410474
13.8333,0.209572,0.0157009,0.4113
13.8667,0.20944,0.0156914,0.411578
13.9,0.209356,0.0156346,0.411928
13.9333,0.209331,0.0156203,0.411764
13.9667,0.20912,0.0155707,0.412544
14,0.209105,0.0155708,0.41256
14.0333,0.209034,0.0155494,0.412886
14.0667,0.209009,0.0155941,0.41297
14.1,0.208952,0.0155879,0.413682
14.1333,0.208855,0.0155928,0.413504
14.1667,0.20881,0.0156078,0.413372
14.2,0.208798,0.0156117,0.413109
14.2333,0.208727,0.0156143,0.413261
14.2667,0.208724,0.0156219,0.413378
14.3,0.208761,0.0156259,0.413062
14.3333,0.208746,0.0156253,0.413075
14.3667,0.208722,0.0156652,0.413575
14.4,0.208697,0.0157038,0.4133
14.4333,0.208671,0.0157249,0.414246
14.4667,0.208669,0.0157151,0.414897
14.5,0.208874,0.0157374,0.414923
14.5333,0.209069,0.0157118,0.41379
14.5667,0.209175,0.0156577,0.413145
14.6,0.209386,0.015514,0.413149
14.6333,0.209384,0.0155208,0.413056
14.6667,0.209287,0.0156027,0.414133
14.7,0.20905,0.0156333,0.415911
14.7333,0.20885,0.0156619,0.418382
14.7667,0.208558,0.0157077,0.419679
14.8,0.20866,0.0157171,0.420406
14.8333,0.209273,0.0155563,0.418662
14.8667,0.210689,0.0149038,0.407375
14.9,0.210867,0.0147983,0.388536
14.9333,0.211438,0.0142973,0.382468
14.9667,0.210759,0.0138424,0.379987
15,0.21041,0.0144214,0.386402
15.0333,0.209617,0.0145023,0.392651
15.0667,0.203328,0.0178053,0.4074
15.1,0.203723,0.0173228,0.427949
15.1333,0.205459,0.0177131,0.432162
15.1667,0.203135,0.0190308,0.429192
15.2,0.202694,0.0191057,0.428076
15.2333,0.202708,0.0195637,0.424847
15.2667,0.202954,0.0199352,0.423389
15.3,0.202826,0.0201944,0.423834
15.3333,0.20258,0.0205056,0.422542
15.3667,0.203312,0.0206417,0.416806
