# video = deadlift_155x6_2_20260728.mov
# tracker = plate
# commit = db0eaf5
# generated = 2026-08-07T12:28Z
# n_frames = 1144
# lift = deadlift
# camera_side = left
# fps = 29.97002997
# m_per_px = 0.0034765625
# travel_m = 0.694804933875
# plate_radius_px = 64
# seed_frame = 315
t,x,height,score
0,5.19729151347e-05,0.0166139171673,0.996881306171
0.0333666666667,2.17592888202e-05,0.0166359688536,0.998129069805
0.0667333333333,2.37268787168e-05,0.0166371457988,0.998187601566
0.1001,2.55263146255e-05,0.0166365724921,0.998193442822
0.133466666667,2.77858635263e-05,0.0166340919187,0.998111009598
0.166833333333,2.23130329505e-05,0.0166315825294,0.998327612877
0.2002,1.96182304899e-05,0.0166315071303,0.998370409012
0.233566666667,2.13918040572e-05,0.0166312191295,0.998356103897
0.266933333333,2.14468677223e-05,0.0166320653992,0.99827593565
0.3003,7.17101720511e-06,0.016631904574,0.998534858227
0.333666666667,7.80761747592e-06,0.0166309500698,0.998551726341
0.367033333333,4.80693508507e-06,0.016630164744,0.998631536961
0.4004,5.13049502842e-06,0.0166288457893,0.998623371124
0.433766666667,-6.63300797896e-07,0.0166284767075,0.998643994331
0.467133333333,-2.32846468862e-08,0.0166296089714,0.998653769493
0.5005,1.82304393093e-08,0.0166294846617,0.998665869236
0.533866666667,2.02190482014e-06,0.0166314168786,0.998679757118
0.567233333333,-5.4216899116e-06,0.0166291700599,0.998718559742
0.6006,-5.433650349e-06,0.0166310917601,0.998746931553
0.633966666667,-2.09729054404e-06,0.0166324022204,0.998762309551
0.667333333333,-3.74853027097e-06,0.0166277709049,0.998742759228
0.7007,4.65134417027e-07,0.0166288707196,0.998768210411
0.734066666667,-5.14905896125e-07,0.0166310547815,0.998781859875
0.767433333333,4.4625479859e-07,0.0166322483795,0.998787581921
0.8008,6.42009017611e-07,0.0166350558727,0.998793780804
0.834166666667,2.82027211142e-06,0.0166363707314,0.99884057045
0.867533333333,3.90833356505e-07,0.0166314361472,0.998808979988
0.9009,-5.43382357137e-07,0.0166332443741,0.998810946941
0.934266666667,3.74656492568e-06,0.0166354211077,0.998779952526
0.967633333333,8.32151965369e-06,0.0166265721891,0.998626768589
1.001,5.78903949645e-06,0.0166319021376,0.998708426952
1.03436666667,5.68864499655e-06,0.016632002237,0.998701035976
1.06773333333,3.64035857274e-06,0.0166339479329,0.998697519302
1.1011,3.34592750733e-07,0.016636963507,0.998652637005
1.13446666667,-5.5718834119e-07,0.0166409892228,0.998719632626
1.16783333333,9.4174845799e-07,0.016638838989,0.998722374439
1.2012,2.7360245258e-06,0.0166364674638,0.998710274696
1.23456666667,1.53421426148e-06,0.0166369809601,0.998682200909
1.26793333333,8.78196897247e-07,0.0166398364577,0.998777031898
1.3013,1.78777294423e-06,0.0166404726182,0.998769402504
1.33466666667,7.42087831895e-08,0.0166397835557,0.998742282391
1.36803333333,1.45914260429e-06,0.0166396504818,0.998580157757
1.4014,-1.06788023913e-06,0.0166375609685,0.998640358448
1.43476666667,-1.11933537482e-06,0.0166352160202,0.99864256382
1.46813333333,2.96416323181e-06,0.0166403281998,0.99864834547
1.5015,4.79056476252e-06,0.0166361474274,0.998604416847
1.53486666667,2.99680026728e-06,0.0166329265402,0.998681247234
1.56823333333,1.29956109959e-06,0.0166336881585,0.998691916466
1.6016,-1.82304393093e-08,0.0166316915955,0.998697638512
1.63496666667,-1.1314997937e-06,0.0166332414795,0.998633146286
1.66833333333,8.71391039254e-07,0.0166378468785,0.998727798462
1.7017,2.04705929718e-06,0.0166377237455,0.998724639416
1.73506666667,2.31839027037e-06,0.0166391486681,0.998714983463
1.76843333333,1.37738164995e-06,0.0166391113726,0.998646199703
1.8018,-1.94029280465e-06,0.0166414882659,0.998675644398
1.83516666667,-2.92002876449e-06,0.0166404245948,0.998675167561
1.86853333333,-1.69221571923e-06,0.0166439068677,0.99867105484
1.9019,-3.75409281332e-06,0.0166413717589,0.998621046543
1.93526666667,3.90064216845e-06,0.0166371369442,0.998668789864
1.96863333333,2.55035281953e-06,0.0166395304986,0.99868273735
2.002,2.61823655819e-06,0.0166423284186,0.998684585094
2.03536666667,2.92883882139e-06,0.0166404666127,0.998698949814
2.06873333333,-3.82952548534e-07,0.0166401830734,0.998660326004
2.1021,7.4924175351e-07,0.0166395498983,0.998649358749
2.13546666667,-1.04847933471e-06,0.016637766454,0.998621821404
2.16883333333,-4.07590596296e-08,0.0166387460963,0.998646497726
2.2022,4.91279661219e-07,0.0166380231953,0.998649835587
2.23556666667,2.34573997659e-06,0.0166406801002,0.998630046844
2.26893333333,2.5024819297e-06,0.0166428636567,0.998616218567
2.3023,-9.03558593564e-07,0.0166419014631,0.998521924019
2.33566666667,-1.9717286159e-06,0.0166412098243,0.998533070087
2.36903333333,-1.48494464156e-06,0.0166458303332,0.998540401459
2.4024,-1.29570811623e-06,0.0166468084827,0.998532116413
2.43576666667,6.17579808022e-07,0.0166456035981,0.99853605032
2.46913333333,2.79025607597e-07,0.0166442011272,0.998537540436
2.5025,2.23534067118e-06,0.0166427304495,0.998547554016
2.53586666667,6.35715541648e-06,0.0166407187324,0.998531401157
2.56923333333,4.00331931814e-06,0.0166424084162,0.998536646366
2.6026,6.7870010389e-06,0.0166404420583,0.998527109623
2.63596666667,5.02771426909e-06,0.0166435763995,0.998544573784
2.66933333333,2.60388338575e-06,0.0166435664101,0.998543083668
2.7027,2.22071876124e-06,0.016638914626,0.99856710434
2.73606666667,4.02003932322e-06,0.0166412056366,0.998573899269
2.76943333333,7.57282670747e-06,0.0166428672377,0.998576402664
2.8028,1.08680858648e-05,0.016641875685,0.998573541641
2.83616666667,1.07277547067e-05,0.0166433913482,0.998584747314
2.86953333333,8.25710198114e-06,0.0166417624595,0.998575925827
2.9029,1.92714020886e-05,0.0166386710965,0.998541116714
2.93626666667,2.12252369965e-05,0.0166423455862,0.998579025269
2.96963333333,2.35188669922e-05,0.016643470544,0.998560011387
3.003,2.62032991805e-05,0.0166437132031,0.998574495316
3.03636666667,2.48508854293e-05,0.0166452879716,0.998571395874
3.06973333333,2.35418634747e-05,0.016646310534,0.998576700687
3.1031,1.71314357067e-05,0.0166407624362,0.998559772968
3.13646666667,1.65504268625e-05,0.0166419302508,0.998576939106
3.16983333333,1.38016874917e-05,0.0166412402033,0.998572170734
3.2032,1.2499278746e-05,0.0166421651286,0.998604893684
3.23656666667,7.02719084074e-06,0.0166377719986,0.998454272747
3.26993333333,9.3281876434e-06,0.0166423784034,0.998548805714
3.3033,1.21694212794e-05,0.0166412448747,0.998576283455
3.33666666667,1.29644390654e-05,0.0166418020436,0.998559713364
3.37003333333,8.72076643645e-06,0.0166395213197,0.998516261578
3.4034,1.11499639752e-05,0.0166389304328,0.998534917831
3.43676666667,1.27753207198e-05,0.0166371108628,0.998544037342
3.47013333333,1.44766913218e-05,0.0166430783302,0.998558223248
3.5035,1.14047627358e-05,0.0166441342678,0.998512327671
3.53686666667,1.10260873225e-05,0.0166448629382,0.998551130295
3.57023333333,7.95645271864e-06,0.0166443658021,0.998538255692
3.6036,1.13815590339e-05,0.016647003268,0.998529613018
3.63696666667,1.00754867162e-05,0.0166472695585,0.998490691185
3.67033333333,9.93528183244e-06,0.0166462415089,0.998533070087
3.7037,8.98750782653e-06,0.0166467759193,0.998512923717
3.73706666667,9.36806116442e-06,0.0166480888088,0.998530089855
3.77043333333,9.39676589041e-06,0.0166480391498,0.998524904251
3.8038,1.08271908175e-05,0.0166489864139,0.998534142971
3.83716666667,9.63186101217e-06,0.016649565612,0.998539865017
3.87053333333,1.68006651802e-05,0.0166451279044,0.998505473137
3.9039,1.68955408481e-05,0.0166462187901,0.998578727245
3.93726666667,1.58661451133e-05,0.0166461898611,0.998540878296
3.97063333333,1.76757246481e-05,0.0166454363487,0.998544454575
4.004,1.85875882016e-05,0.0166444061913,0.99853605032
4.03736666667,2.06335863095e-05,0.0166406554065,0.998583734035
4.07073333333,1.65135644966e-05,0.0166389421745,0.998552978039
4.1041,1.66671495936e-05,0.0166398839993,0.998583555222
4.13746666667,1.60431670338e-05,0.0166420541777,0.998574197292
4.17083333333,8.08775688711e-06,0.016645688524,0.998467803001
4.2042,5.82590186241e-06,0.0166481457334,0.998461961746
4.23756666667,6.53658787996e-06,0.016647261651,0.998477756977
4.27093333333,5.80555552006e-06,0.0166478715718,0.998485922813
4.3043,4.31395072155e-06,0.016647445125,0.998516261578
4.33766666667,5.63637231608e-06,0.0166492399094,0.998471200466
4.37103333333,5.88942913964e-06,0.0166500079564,0.998474359512
4.4044,8.87661313755e-06,0.016648061625,0.998454093933
4.43776666667,9.75572957032e-06,0.0166478540585,0.998480379581
4.47113333333,8.41432636662e-06,0.0166451940608,0.998423337936
4.5045,6.73573693348e-06,0.0166442127444,0.998437166214
