# video = bench_92.5x2_20260727.mov
# tracker = plate
# commit = db0eaf5
# generated = 2026-08-07T12:28Z
# n_frames = 2211
# lift = bench
# camera_side = right
# fps = 59.94005994
# m_per_px = 0.004427083333
# travel_m = 0.2717048283
# plate_radius_px = 48
# seed_frame = 1216
t,x,height,score
2.2022,-3.443e-05,0.198118,0.900345
2.21888,-2.95924e-05,0.198107,0.900332
2.23557,-3.16206e-05,0.198105,0.900041
2.25225,-4.12752e-05,0.198115,0.899366
2.26893,-4.55894e-05,0.198119,0.899273
2.28562,-4.30922e-05,0.198107,0.898822
2.3023,-4.02343e-05,0.198103,0.899244
2.31898,-4.34042e-05,0.1981,0.899247
2.33567,-4.46491e-05,0.198105,0.899279
2.35235,-4.37569e-05,0.198108,0.900051
2.36903,-4.07076e-05,0.198097,0.899938
2.38572,-3.7918e-05,0.198099,0.900515
2.4024,-3.79245e-05,0.198095,0.90041
2.41908,-4.3117e-05,0.198068,0.90003
2.43577,-4.23182e-05,0.198072,0.900253
2.45245,-4.9497e-05,0.198078,0.899814
2.46913,-4.40573e-05,0.19808,0.899895
2.48582,-4.41575e-05,0.198083,0.899579
2.5025,-4.33264e-05,0.198088,0.900089
2.51918,-4.56631e-05,0.198088,0.899978
2.53587,-3.79205e-05,0.19808,0.900108
2.55255,-3.19189e-05,0.19808,0.899737
2.56923,-2.47247e-05,0.198075,0.899855
2.58592,-2.17137e-05,0.198078,0.899914
2.6026,-1.92794e-05,0.198079,0.900115
2.61928,-2.03816e-05,0.198072,0.900072
2.63597,-2.3189e-05,0.198077,0.900623
2.65265,-1.742e-05,0.198072,0.900518
2.66933,-1.44203e-05,0.198072,0.900755
2.68602,-1.77284e-05,0.198064,0.900926
2.7027,-2.18336e-05,0.198064,0.900813
2.71938,-1.78257e-05,0.198064,0.900958
2.73607,-1.82432e-05,0.198067,0.900458
2.75275,-2.52688e-05,0.198077,0.900297
2.76943,-2.16938e-05,0.19808,0.90048
2.78612,-1.90838e-05,0.198084,0.900502
2.8028,-1.91865e-05,0.19808,0.900436
2.81948,-1.91326e-05,0.198091,0.900386
2.83617,-1.69735e-05,0.198085,0.90041
2.85285,-1.20154e-05,0.198091,0.900517
2.86953,1.60369e-05,0.198053,0.901978
2.88622,1.48313e-05,0.198062,0.901921
2.9029,1.37498e-05,0.19806,0.901929
2.91958,9.92063e-06,0.198065,0.901948
2.93627,3.23411e-06,0.19807,0.90139
2.95295,5.00715e-06,0.198065,0.901352
2.96963,6.27422e-06,0.198063,0.901156
2.98632,1.04103e-05,0.198065,0.901216
3.003,1.49033e-05,0.198077,0.901858
3.01968,2.22708e-05,0.198076,0.902344
3.03637,2.10221e-05,0.198071,0.902327
3.05305,2.4612e-05,0.198063,0.902516
3.06973,1.82791e-05,0.198062,0.902275
3.08642,2.3372e-05,0.198062,0.902173
3.1031,2.31637e-05,0.198059,0.902172
3.11978,2.27401e-05,0.198056,0.902099
3.13647,1.28719e-05,0.198067,0.901967
3.15315,1.77032e-05,0.198075,0.901935
3.16983,1.96211e-05,0.198077,0.901689
3.18652,1.31492e-05,0.198083,0.901093
3.2032,9.11489e-06,0.198089,0.900867
3.21988,1.56538e-05,0.198091,0.901236
3.23657,1.46992e-05,0.198096,0.901409
3.25325,1.11494e-05,0.198092,0.9014
3.26993,1.82819e-06,0.198091,0.901092
3.28662,7.52063e-06,0.198097,0.901274
3.3033,7.96077e-06,0.198092,0.901314
3.31998,5.47177e-06,0.198084,0.901244
3.33667,6.11345e-06,0.198083,0.900988
3.35335,2.38083e-05,0.198045,0.901948
3.37003,2.14573e-05,0.198055,0.901959
3.38672,1.51632e-05,0.198054,0.901951
3.4034,9.16859e-06,0.198054,0.901904
3.42008,1.13862e-05,0.198064,0.901926
3.43677,6.66706e-06,0.198055,0.901471
3.45345,1.22921e-05,0.198041,0.901151
3.47013,9.53736e-06,0.198052,0.90117
3.48682,1.45181e-05,0.198053,0.901342
3.5035,1.01606e-05,0.19806,0.90136
3.52018,-2.36768e-06,0.198067,0.901022
3.53687,-4.41133e-07,0.198072,0.901235
3.55355,1.25057e-06,0.198069,0.901583
3.57023,8.53285e-06,0.198065,0.902139
3.58692,1.15587e-05,0.198077,0.902423
3.6036,1.48345e-05,0.198077,0.902665
3.62028,1.00653e-05,0.198084,0.902436
3.63697,1.2378e-05,0.198079,0.902532
3.65365,7.12139e-06,0.198074,0.902396
3.67033,5.43674e-06,0.198077,0.90238
3.68702,7.01511e-06,0.198069,0.90245
3.7037,1.90109e-06,0.19806,0.902357
3.72038,5.14081e-06,0.198059,0.902302
3.73707,8.80359e-06,0.198046,0.902164
3.75375,8.75075e-06,0.198051,0.902136
3.77043,8.93968e-06,0.198052,0.901945
3.78712,8.61604e-06,0.198051,0.901745
3.8038,9.92532e-06,0.198042,0.902151
3.82048,9.55029e-06,0.198041,0.902178
3.83717,2.73833e-05,0.198036,0.90252
3.85385,2.59724e-05,0.198042,0.902355
3.87053,2.38378e-05,0.198061,0.902185
3.88722,2.22523e-05,0.19805,0.902216
3.9039,1.45033e-05,0.198042,0.901653
3.92058,1.48073e-05,0.19804,0.901572
3.93727,1.03967e-05,0.198032,0.901257
3.95395,6.28121e-06,0.198044,0.901277
3.97063,3.12955e-06,0.198049,0.90094
3.98732,1.55343e-06,0.198056,0.901086
4.004,-8.69104e-06,0.198061,0.900875
4.02068,-8.52203e-06,0.19806,0.900922
4.03737,-1.44697e-05,0.198065,0.900738
4.05405,-1.62868e-05,0.198081,0.900987
4.07073,-3.10533e-05,0.198086,0.900238
4.08742,-3.16716e-05,0.198078,0.900395
4.1041,-3.33884e-05,0.198065,0.900435
4.12078,-3.34038e-05,0.198066,0.900303
4.13747,-3.45632e-05,0.198065,0.900164
4.15415,-3.86868e-05,0.198059,0.89993
4.17083,-4.61739e-05,0.198065,0.899682
4.18752,-4.3623e-05,0.198069,0.899775
4.2042,-4.64929e-05,0.198058,0.89933
4.22088,-4.625e-05,0.198062,0.899338
4.23757,-4.44061e-05,0.198074,0.899483
4.25425,-4.84458e-05,0.198076,0.899494
4.27093,-5.22517e-05,0.19808,0.899318
4.28762,-5.79915e-05,0.198095,0.899484
4.3043,-5.45987e-05,0.198091,0.899786
4.32098,-3.07055e-05,0.198093,0.90083
4.33767,-3.45913e-05,0.198095,0.900764
4.35435,-4.17006e-05,0.198097,0.90054
4.37103,-3.57048e-05,0.198091,0.900476
4.38772,-3.70289e-05,0.198098,0.900241
4.4044,-3.30539e-05,0.198082,0.900531
4.42108,-2.85366e-05,0.198088,0.900396
4.43777,-1.43051e-05,0.198083,0.900666
4.45445,-8.86078e-06,0.198077,0.900839
4.47113,-1.35921e-05,0.198076,0.90105
4.48782,-1.78092e-05,0.19807,0.900769
4.5045,-1.06324e-05,0.198068,0.900781
4.52118,-8.48516e-06,0.198069,0.901229
4.53787,-3.43987e-06,0.198069,0.901162
4.55455,-2.22829e-06,0.198078,0.90115
4.57123,-1.88958e-05,0.198079,0.900557
4.58792,-1.61393e-05,0.198072,0.900634
4.6046,-8.87648e-06,0.198083,0.90068
4.62128,-6.17843e-06,0.198085,0.901064
4.63797,2.08791e-07,0.198084,0.901141
4.65465,7.34429e-07,0.198071,0.901289
4.67133,-5.09496e-06,0.198085,0.900991
4.68802,-1.44883e-05,0.198097,0.900711
4.7047,-6.32732e-06,0.198088,0.90078
4.72138,-6.60802e-06,0.198079,0.900258
4.73807,-7.26757e-06,0.198079,0.90062
4.75475,-8.75609e-06,0.198096,0.900298
4.77143,-7.8167e-06,0.198096,0.900517
4.78812,-6.2504e-06,0.198094,0.900466
4.8048,2.34418e-05,0.198058,0.901385
4.82148,2.2679e-05,0.198064,0.901671
4.83817,2.00601e-05,0.19807,0.901463
4.85485,1.33073e-05,0.198077,0.901392
4.87153,3.34699e-06,0.198077,0.901288
4.88822,5.38496e-06,0.198081,0.901166
4.9049,5.68703e-06,0.198089,0.901012
4.92158,5.82939e-06,0.198091,0.90106
4.93827,-3.50808e-06,0.198093,0.900885
4.95495,-6.19387e-06,0.198104,0.90096
4.97163,-8.525e-06,0.198114,0.900914
4.98832,-9.35344e-06,0.198118,0.900955
5.005,-1.38569e-05,0.198122,0.901188
5.02168,-9.0484e-06,0.198117,0.901215
5.03837,-5.16964e-06,0.19812,0.901114
5.05505,-8.90313e-06,0.198125,0.900843
5.07173,-1.78019e-05,0.198132,0.900492
5.08842,-2.06692e-05,0.198144,0.900589
5.1051,-2.14003e-05,0.198149,0.900515
5.12178,-2.72788e-05,0.198146,0.900453
5.13847,-2.88018e-05,0.198144,0.900229
5.15515,-3.51451e-05,0.198149,0.899784
5.17183,-3.74363e-05,0.198153,0.899737
5.18852,-4.81777e-05,0.198153,0.899496
5.2052,-5.22036e-05,0.19815,0.899321
5.22188,-5.77403e-05,0.198159,0.898871
5.23857,-5.50401e-05,0.198146,0.89895
5.25525,-6.15504e-05,0.198151,0.898577
5.27193,-6.62139e-05,0.198158,0.898652
5.28862,-6.81239e-05,0.198143,0.899094
5.3053,-7.09501e-05,0.198151,0.899157
5.32198,-6.88745e-05,0.198152,0.899058
5.33867,-6.84698e-05,0.198157,0.899348
5.35535,-6.826e-05,0.198156,0.899543
5.37203,-6.65789e-05,0.198153,0.899644
5.38872,-6.08812e-05,0.198154,0.899579
5.4054,-5.88873e-05,0.198138,0.899251
5.42208,-6.53471e-05,0.198132,0.899361
5.43877,-5.28689e-05,0.198126,0.900083
5.45545,-5.32736e-05,0.198116,0.900286
5.47213,-4.91304e-05,0.198118,0.900358
5.48882,-5.14666e-05,0.198117,0.900384
5.5055,-4.27339e-05,0.198116,0.900369
5.52218,-3.75731e-05,0.198109,0.900413
5.53887,-3.28119e-05,0.198107,0.900954
5.55555,-2.8419e-05,0.198106,0.900982
5.57223,-2.45084e-05,0.198104,0.900694
5.58892,-2.7966e-05,0.198111,0.900549
5.6056,-2.34518e-05,0.198109,0.901006
5.62228,-2.01365e-05,0.198107,0.901298
5.63897,-1.90756e-05,0.198102,0.901348
5.65565,-2.50716e-05,0.198102,0.900916
5.67233,-2.27141e-05,0.198101,0.901135
5.68902,-1.89636e-05,0.198105,0.901215
5.7057,-2.38e-05,0.198107,0.901033
5.72238,-2.80783e-05,0.198113,0.90106
5.73907,-1.15827e-05,0.198084,0.900973
5.75575,-1.15112e-05,0.1981,0.901093
5.77243,-8.32835e-06,0.198099,0.901212
5.78912,-6.36881e-06,0.198107,0.900869
5.8058,-1.32795e-06,0.198106,0.900906
5.82248,-2.53056e-07,0.198112,0.900852
5.83917,8.99747e-07,0.198119,0.901024
5.85585,-8.7989e-07,0.198121,0.90116
5.87253,2.38101e-06,0.198109,0.901452
5.88922,-3.16927e-06,0.198117,0.90114
5.9059,-9.40845e-07,0.198102,0.900954
5.92258,-3.51732e-06,0.198102,0.900518
5.93927,-7.27509e-06,0.198108,0.900437
5.95595,-9.89484e-06,0.198122,0.900491
5.97263,-1.09828e-05,0.198118,0.900375
5.98932,-7.7215e-06,0.198119,0.900558
6.006,-7.91624e-06,0.198117,0.900436
6.02268,-3.89492e-06,0.198119,0.900485
6.03937,-1.48463e-06,0.198121,0.900513
6.05605,-4.63028e-06,0.198125,0.900586
6.07273,-2.83039e-06,0.19813,0.900535
6.08942,-8.7933e-06,0.198127,0.900608
6.1061,-1.56684e-05,0.198133,0.901081
6.12278,-1.41805e-05,0.198139,0.901283
6.13947,-9.78804e-06,0.198131,0.90139
6.15615,-1.06725e-05,0.198129,0.90137
6.17283,-9.56223e-06,0.198125,0.901256
6.18952,-8.36786e-06,0.198118,0.901352
6.2062,-3.61561e-06,0.198115,0.901551
6.22288,-5.75517e-06,0.198103,0.900881
6.23957,-1.18676e-05,0.198112,0.900608
6.25625,-1.17189e-05,0.198114,0.900415
6.27293,-9.70314e-06,0.198117,0.900539
6.28962,-1.05493e-05,0.198112,0.900358
6.3063,-2.11018e-05,0.198116,0.900286
6.32298,-1.58905e-05,0.198113,0.900486
6.33967,-1.47236e-05,0.198112,0.900635
6.35635,-1.36481e-05,0.198105,0.900569
6.37303,-1.3172e-05,0.198105,0.900784
6.38972,-1.54254e-05,0.198105,0.900707
6.4064,-1.57541e-05,0.198111,0.900898
6.42308,-2.64561e-05,0.198105,0.900369
6.43977,-1.40513e-05,0.1981,0.900313
6.45645,-1.49517e-05,0.198095,0.900129
6.47313,-5.97214e-06,0.198099,0.900536
6.48982,-1.73793e-05,0.198103,0.900497
6.5065,-1.25607e-05,0.198099,0.900407
6.52318,-1.494e-05,0.198107,0.900303
6.53987,-1.20589e-05,0.198103,0.900102
6.55655,-6.64674e-06,0.198098,0.900163
6.57323,-4.33929e-06,0.198101,0.900103
6.58992,-7.87369e-06,0.198097,0.899958
6.6066,-9.24828e-06,0.198103,0.899733
6.62328,-9.78071e-06,0.1981,0.899616
6.63997,-1.11696e-05,0.198106,0.899877
6.65665,-1.19042e-05,0.198103,0.899888
6.67333,-7.21156e-06,0.198101,0.899534
6.69002,-6.95541e-06,0.198099,0.899468
6.7067,-7.46924e-06,0.198078,0.900225
6.72338,-1.51512e-05,0.198081,0.900092
6.74007,-1.59597e-05,0.198079,0.899922
6.75675,-1.40139e-05,0.198078,0.900103
6.77343,-1.07572e-05,0.19808,0.899872
6.79012,-7.94395e-06,0.198077,0.899774
6.8068,-9.9083e-06,0.198086,0.899772
6.82348,-1.06499e-05,0.198089,0.900138
6.84017,-9.4764e-06,0.198078,0.900308
6.85685,-1.32046e-05,0.198072,0.900285
6.87353,-9.62938e-06,0.198076,0.900486
6.89022,-1.06631e-05,0.198078,0.900704
6.9069,-1.30691e-05,0.198075,0.900494
6.92358,-1.77339e-05,0.198082,0.900173
6.94027,-2.23614e-05,0.19809,0.90011
6.95695,-2.14761e-05,0.198094,0.900289
6.97363,-2.3499e-05,0.198088,0.900257
6.99032,-2.08731e-05,0.198095,0.900938
7.007,-1.86538e-05,0.198091,0.900793
7.02368,-1.95316e-05,0.198098,0.900842
7.04037,-2.90515e-05,0.198106,0.899715
7.05705,-3.06946e-05,0.198092,0.899817
7.07373,-2.93072e-05,0.198073,0.899648
7.09042,-2.16727e-05,0.198058,0.899788
7.1071,-1.79903e-05,0.198044,0.899735
7.12378,-1.64251e-05,0.198035,0.899511
7.14047,-1.62398e-05,0.198022,0.899463
7.15715,-2.11588e-05,0.198021,0.89915
7.17383,-2.87074e-05,0.19802,0.898686
7.19052,1.09802e-05,0.197977,0.899958
7.2072,8.87384e-06,0.197995,0.900501
7.22388,7.6397e-06,0.198013,0.900754
7.24057,1.26108e-05,0.198031,0.901212
7.25725,1.90069e-06,0.198033,0.901033
7.27393,1.84554e-06,0.198058,0.901568
7.29062,2.50345e-06,0.19808,0.901116
7.3073,4.40295e-06,0.198076,0.9013
7.32398,9.4857e-06,0.198064,0.901468
7.34067,1.56616e-06,0.198063,0.901405
7.35735,0,0.198066,0.901458
7.37403,6.76707e-07,0.198071,0.901249
7.39072,3.24883e-06,0.198075,0.901562
7.4074,-7.74472e-06,0.198088,0.901724
7.42408,4.68298e-06,0.19809,0.902619
7.44077,1.03907e-05,0.198075,0.902634
7.45745,6.05573e-06,0.19807,0.902256
7.47413,1.36348e-05,0.198079,0.902328
7.49082,1.45569e-05,0.198086,0.902225
7.5075,9.39051e-06,0.198088,0.902241
7.52418,-4.94105e-08,0.1981,0.902094
7.54087,1.27736e-05,0.198092,0.902538
7.55755,1.80526e-05,0.198088,0.902658
7.57423,3.0171e-05,0.198093,0.903218
7.59092,2.98168e-05,0.198097,0.903419
7.6076,3.26834e-05,0.198084,0.903513
7.62428,3.57789e-05,0.19809,0.903663
7.64097,6.30834e-05,0.198088,0.904143
7.65765,6.47169e-05,0.198088,0.904327
7.67433,6.71609e-05,0.198086,0.904379
7.69102,6.56228e-05,0.198084,0.903811
7.7077,6.46795e-05,0.198072,0.903519
7.72438,6.12832e-05,0.19806,0.903254
7.74107,6.66338e-05,0.198046,0.903
7.75775,6.03704e-05,0.198051,0.901912
7.77443,5.50086e-05,0.198057,0.90207
7.79112,6.70714e-05,0.198058,0.902717
7.8078,6.34338e-05,0.198062,0.902315
7.82448,5.51971e-05,0.198065,0.90217
7.84117,4.92834e-05,0.198063,0.902266
7.85785,4.3035e-05,0.198069,0.902078
7.87453,2.75526e-05,0.198065,0.901473
7.89122,2.19506e-05,0.198074,0.901226
7.9079,1.43368e-05,0.198085,0.900558
7.92458,1.87596e-05,0.198077,0.900613
7.94127,2.34911e-05,0.198078,0.900717
7.95795,2.26145e-05,0.198079,0.900487
7.97463,2.28447e-05,0.198086,0.900255
7.99132,2.21832e-05,0.198091,0.899843
8.008,1.42182e-05,0.198094,0.899351
8.02468,1.58402e-05,0.198087,0.89905
8.04137,1.03974e-05,0.198089,0.899022
8.05805,1.12738e-05,0.198084,0.898928
8.07473,-1.57566e-06,0.198095,0.898084
8.09142,-2.04991e-06,0.198098,0.89823
8.1081,-9.91542e-06,0.198094,0.897863
8.12478,-2.64172e-05,0.198088,0.897456
8.14147,-2.65905e-05,0.198102,0.897449
8.15815,-2.48745e-05,0.198106,0.897411
8.17483,-2.30249e-05,0.198107,0.897497
8.19152,-2.95551e-05,0.19811,0.897506
8.2082,-1.80175e-05,0.198105,0.89719
8.22488,-1.61037e-05,0.198109,0.897357
8.24157,-6.43999e-06,0.1981,0.897519
8.25825,-2.23964e-07,0.198109,0.897801
8.27493,-1.15543e-05,0.198126,0.897612
8.29162,-2.23098e-05,0.198119,0.897075
8.3083,-2.94493e-05,0.198126,0.896473
8.32498,-2.99007e-05,0.198128,0.89604
8.34167,-3.10728e-05,0.198129,0.896113
8.35835,-3.18366e-05,0.198124,0.895945
8.37503,-2.50513e-05,0.198114,0.896387
8.39172,-2.47536e-05,0.198111,0.89659
8.4084,-2.59232e-05,0.198114,0.896673
8.42508,-3.03257e-05,0.198115,0.896593
8.44177,-2.7338e-05,0.198124,0.897092
8.45845,-2.77439e-05,0.198121,0.896502
8.47513,-2.17224e-05,0.198117,0.89657
8.49182,-1.91384e-05,0.198113,0.89663
8.5085,-2.31565e-05,0.198115,0.896879
8.52518,-2.65735e-05,0.198106,0.896669
8.54187,-3.66022e-05,0.198116,0.896682
8.55855,-4.06847e-05,0.198115,0.89642
8.57523,-4.4223e-05,0.198113,0.896283
