# video = bench_spoto_90x5_3_20260730.mov
# tracker = plate
# commit = db0eaf5
# generated = 2026-08-07T12:28Z
# n_frames = 1246
# lift = bench
# camera_side = right
# fps = 30
# m_per_px = 0.004166666667
# travel_m = 0.2328317945
# plate_radius_px = 51
# seed_frame = 685
t,x,height,score
0,0.000280409,0.186229,0.755096
0.0333333,0.000255021,0.186278,0.755819
0.0666667,0.000254824,0.186278,0.755786
0.1,0.000264687,0.186277,0.755817
0.133333,0.000257018,0.186269,0.755787
0.166667,0.00026268,0.186267,0.755928
0.2,0.000262149,0.186267,0.755935
0.233333,0.000263163,0.186267,0.755929
0.266667,0.000255241,0.186252,0.756037
0.3,0.000289097,0.186248,0.755764
0.333333,0.000289973,0.186249,0.755745
0.366667,0.000289623,0.186246,0.755777
0.4,0.000276887,0.186255,0.755745
0.433333,0.000282454,0.186255,0.75592
0.466667,0.000275143,0.186259,0.755984
0.5,0.000275014,0.18626,0.756106
0.533333,0.000279255,0.186257,0.755876
0.566667,0.000282822,0.186252,0.755974
0.6,0.000286805,0.186255,0.756053
0.633333,0.000281627,0.186239,0.75603
0.666667,0.000283857,0.186236,0.756019
0.7,0.00029147,0.186224,0.755874
0.733333,0.000298404,0.186221,0.755867
0.766667,0.000296564,0.186221,0.755757
0.8,0.000289193,0.186226,0.755946
0.833333,0.000300948,0.186206,0.755945
0.866667,0.000301104,0.186199,0.755789
0.9,0.000301436,0.186195,0.755789
0.933333,0.000302577,0.1862,0.756106
0.966667,0.000328774,0.186132,0.755715
1,0.000329496,0.186128,0.755628
1.03333,0.000329364,0.186134,0.755584
1.06667,0.000329646,0.186133,0.75561
1.1,0.000327598,0.186135,0.755531
1.13333,0.000325459,0.186142,0.755598
1.16667,0.000327314,0.186139,0.755634
1.2,0.000326065,0.18614,0.75566
1.23333,0.000326421,0.186138,0.755605
1.26667,0.000333448,0.186141,0.755384
1.3,0.000330974,0.186154,0.755478
1.33333,0.0003268,0.186153,0.755308
1.36667,0.000319907,0.186162,0.755699
1.4,0.000312847,0.18617,0.755604
1.43333,0.000312155,0.186178,0.755555
1.46667,0.000319593,0.186169,0.755537
1.5,0.000318356,0.186167,0.755728
1.53333,0.000311476,0.186166,0.755776
1.56667,0.000311788,0.186171,0.755805
1.6,0.000313811,0.186167,0.755703
1.63333,0.000318498,0.18617,0.755813
1.66667,0.000308885,0.186181,0.755834
1.7,0.000313988,0.186182,0.755659
1.73333,0.000312613,0.186185,0.755709
1.76667,0.000321214,0.186172,0.755672
1.8,0.000300358,0.186184,0.75559
1.83333,0.00030051,0.186184,0.755519
1.86667,0.00029114,0.18618,0.755667
1.9,0.000302283,0.186186,0.75567
1.93333,0.000294646,0.186175,0.755788
1.96667,0.000291948,0.186169,0.75582
2,0.000276232,0.186169,0.755754
2.03333,0.00028252,0.186166,0.755907
2.06667,0.000292421,0.186167,0.755761
2.1,0.000277748,0.186168,0.755875
2.13333,0.000269631,0.186172,0.755805
2.16667,0.00026402,0.186168,0.75582
2.2,0.000267817,0.186179,0.755894
2.23333,0.000268603,0.186162,0.755839
2.26667,0.000255694,0.18618,0.755872
2.3,0.000257002,0.186182,0.755784
2.33333,0.000262019,0.186177,0.755994
2.36667,0.000257637,0.186182,0.756001
2.4,0.000260292,0.186178,0.756062
2.43333,0.000254665,0.186177,0.75601
2.46667,0.000249218,0.186178,0.756113
2.5,0.000257383,0.186185,0.756082
2.53333,0.000258952,0.186183,0.756101
2.56667,0.00026315,0.186183,0.755928
2.6,0.000244248,0.186183,0.756209
2.63333,0.000257781,0.186174,0.756152
2.66667,0.000246857,0.186181,0.756251
2.7,0.000253792,0.186177,0.756195
2.73333,0.000251846,0.186184,0.756121
2.76667,0.000241304,0.186179,0.756137
2.8,0.000239391,0.18618,0.756164
2.83333,0.000240095,0.18618,0.756189
2.86667,0.000246608,0.186185,0.7562
2.9,0.000185641,0.186184,0.756379
2.93333,0.000181097,0.18619,0.756141
2.96667,0.000183648,0.186192,0.756179
3,0.000186312,0.186194,0.756242
3.03333,0.000180281,0.18619,0.756142
3.06667,0.000143028,0.186202,0.755953
3.1,0.000146205,0.18621,0.756016
3.13333,0.000127949,0.186223,0.756239
3.16667,0.000134445,0.186212,0.756364
3.2,0.000116933,0.186226,0.756308
3.23333,0.000118444,0.186215,0.756227
3.26667,0.000115787,0.18622,0.756348
3.3,0.000110391,0.186219,0.756391
3.33333,9.88909e-05,0.186241,0.756453
3.36667,0.000108899,0.186236,0.756529
3.4,0.000107842,0.186245,0.756735
3.43333,0.000104953,0.186233,0.756705
3.46667,0.000106003,0.186235,0.756765
3.5,0.000109887,0.186232,0.756637
3.53333,0.000111717,0.186231,0.75663
3.56667,0.000109696,0.186228,0.756633
3.6,0.000123733,0.18622,0.756508
3.63333,0.00012632,0.18622,0.756503
3.66667,0.000125477,0.186219,0.756476
3.7,0.000122105,0.186217,0.75637
3.73333,0.000133805,0.186205,0.75648
3.76667,0.000138298,0.186206,0.756543
3.8,0.000142691,0.186207,0.756437
3.83333,0.00014007,0.186207,0.756429
3.86667,0.000183333,0.186202,0.756659
3.9,0.000194771,0.186201,0.756569
3.93333,0.000201061,0.186207,0.756649
3.96667,0.000206688,0.186204,0.756532
4,0.000194157,0.186202,0.756631
4.03333,0.000197068,0.186203,0.756347
4.06667,0.000188371,0.186202,0.75659
4.1,0.0001962,0.186197,0.756569
4.13333,0.000191054,0.186195,0.756625
4.16667,0.000195138,0.186191,0.756693
4.2,0.000216001,0.18619,0.756377
4.23333,0.000219991,0.186188,0.756332
4.26667,0.000231637,0.186182,0.756288
4.3,0.000229028,0.186187,0.75633
4.33333,0.0002317,0.186191,0.756401
4.36667,0.000233401,0.186191,0.756286
4.4,0.000246691,0.186191,0.756436
4.43333,0.000251182,0.186204,0.756425
4.46667,0.0002486,0.18621,0.756465
4.5,0.000272977,0.186205,0.756165
4.53333,0.000264147,0.186209,0.756454
4.56667,0.000263085,0.186217,0.756381
4.6,0.000271129,0.186214,0.756404
4.63333,0.000265586,0.186214,0.756198
4.66667,0.00026458,0.186213,0.756315
4.7,0.000272237,0.1862,0.756296
4.73333,0.000270712,0.186201,0.756116
4.76667,0.000266702,0.186206,0.755968
4.8,0.000264956,0.186213,0.756022
4.83333,0.000269174,0.186213,0.75628
4.86667,0.00026326,0.186219,0.756117
4.9,0.000266127,0.186224,0.756196
4.93333,0.000261684,0.18622,0.756095
4.96667,0.000263784,0.186218,0.756283
